Lake Name,Site type,ID #,Date,Time,PW,W,TotalDepth(m),SecchiDepth,Depth(m),Epi/Hypo,WaterTemp(CelS),DO(% sat),DO(mg/l),pH,Con (mS/cm),MC ID,AC ID,Nutrient ID,Layer,AT (°C),Bar P (mbar),Alt (m),Max WS (m/h),Avg WS (m/h),Wind Direction,Chloro 1 Fluorosense,Chloro  2 Fluorosense,Phyco 1  Fluorosense,Phyco 2 Fluorosense,MC (ppb),NH3,Cl,SO4,NO2,NO3,SiO2,SRP,TP,TKN,TN,COND,SS,F,Notes,Quanta #,Weather Meter #,Fluorometer #,Aquafluor #,Van Dorn #,,
Wawasee,Open,20168WAW2,6/16/2020,9:48,S,S,24.1,7.3,9.0,,14.9,54.8,5.69,7.990,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,20175WAW2,6/23/2020,9:53,R,O,23.9,5.2,9.0,,14.1,38.3,3.91,7.790,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,20182WAW2,6/30/2020,9:45,R,S,24.3,3.3,9.0,,14.7,27.4,2.77,7.770,0.380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,20189WAW2,7/7/2020,12:10,S,S,21.4,6.0,9.0,,15.6,18.2,1.60,7.730,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,20196WAW2,7/14/2020,12:06,S,S,22.1,6.2,9.0,,15.6,4.30,0.41,7.720,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,20203WAW2,7/21/2020,12:10,S,S,24.9,5.7,9.0,,16.4,3.9,0.38,7.810,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,20210WAW2,7/28/2020,11:40,R,S,23.6,6.0,9.0,,15.5,0.7,0.07,7.800,0.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,20217WAW2,8/4/2020,12:11,O,O,24.1,6.2,9.0,,15.8,4.3,0.42,8.010,0.383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,20224WAW2,8/11/2020,12:30,R,O,23.5,6.7,9.0,,16.8,3.4,0.34,7.600,0.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,20267WAW2,9/23/2020,10:10,S,S,23.0,8.4,9.0,,18.6,74.9,6.97,7.910,0.348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,20287WAW2,10/13/2020,14:49,R,S,23.5,8.2,9.0,,16.0,80.8,7.96,7.950,0.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,20317WAW2,11/12/2020,13:15,S,S,24.3,13.9,9.0,,10.8,86.4,9.55,7.570,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,20350WAW2,12/15/2020,15:00,S,S,23.9,14.0,9.0,,4.0,91.1,11.94,8.330,0.364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,20007WAW2,1/7/2020,10:45,S,S,23.3,11.9,9.0,,2.20,97.0,13.34,8.530,0.362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,20051WAW2,2/20/2020,14:49,O,Sn,23.9,15.0,9.0,,2.2,107.4,14.75,8.340,0.367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,21036WAW2,2/5/2021,14:00,Sn,S,24.6,11.6,9.0,,1.1,96.6,13.68,8.510,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,21064WAW2,3/5/2021,11:21,S,S,22.6,18.5,9.0,,2.8,98.5,13.31,,0.371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,21152WAW2,6/1/2021,11:30,O,S,24,12.7,9.0,,13.3,65.8,6.87,7.82,0.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,open,21159WAW2,6/8/2021,11:10,R,S,22.9,12.1,9.0,,13.6,57.2,5.99,7.74,0.420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,open,21166WAW2,6/15/2021,10:46,S,S,23.9,8.2,9.0,,13.9,45.7,4.7,7.720,0.420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,open,21173WAW2,6/22/2021,10:49,R,S,24.6,5.8,9.0,,13.7,28.9,3.4,7.610,0.410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,open,21180WAW2,6/29/2021,10:59,R,S,23.0,4.9,9.0,,13.9,20.9,2.19,7.53,0.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,21187WAW2,7/6/2021,12:05,S,S,22.2,5.6,9.0,,14.5,14.1,1.44,7.50,0.411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,open,21194WAW2,7/13/2021,11:55,R,O,22.8,5.9,9.0,,14.3,6.0,0.61,0.413,7.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,open,21201WAW2,7/20/2021,11:34,S,S,23.1,5.0,9.0,,14.9,1.6,0.16,0.406,7.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,21208WAW2,7/27/2021,11:29,S,S,23.8,7.5,9.0,,14.4,1.5,0.16,0.406,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,21215WAW2,8/3/2021,12:01,S,S,23.8,9.0,9.0,,14.6,2.8,0.29,0.410,7.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wawasee,Open,21222WAW2,8/10/2021,12:20,R,O,22.8,5.8,9.0,,16.1,1.8,0.18,0.404,7.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,11167WEB2,6/16/2011,13:40,"R, O",O,10,2.3,9.0,,10.10,0.50,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Was windy, went sideways.",,,,,,,
Webster,Open,11193WEB11,7/12/2011,14:20,"C/S, R",C/S,15,2.7,9.0,,12.10,0.80,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,11228WEB2,8/16/2011,13:35,C/S,C/S,13.0,1.7,9.0,,11.20,0.70,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,11256WEB2,9/13/2011,13:30,C/S,C/S,11.0,3.0,9.0,,13.20,1.60,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,12144WEB2,5/23/2012,11:30,S,C/S,13.0,3.8,9.0,,9.40,1.10,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,12171WEB2,6/19/2012,11:05,C/S,C/S,12.0,3.8,9.0,,11.10,1.00,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,12185WEB2,7/3/2012,11:15,C/S,C/S,13.0,2.9,9.0,,9.60,1.90,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,12206WEB2,7/24/2012,13:10,R,R,13.0,2.6,9.0,,9.60,1.20,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,12212WEB2,7/30/2012,12:20,C/S,C/S,12.0,2.2,9.0,,9.20,1.40,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,12220WEB2,8/7/2012,11:40,C/S,C/S,12.0,2.0,9.0,,10.00,1.30,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,12243WEB2,8/30/2012,17:20,C/S,C/S,11.0,3.2,9.0,,9.20,1.40,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,12254WEB1,9/10/2012,,C/S,C/S,11.0,3.4,9.0,,10.20,13.50,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,13134WEB2,5/14/2013,14:03,C/S,C/S,12.8,5.7,9.0,,9.46,23.69,3.63,8.470,0.503,,,,,24.6,978.1,296,11.4,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,13148WEB2,5/28/2013,15:00,ST,O,12.6,6.4,9.0,,9.58,8.30,0.93,7.560,0.498,,,,,25.3,980.4,260.6,17.2,2.7,,,,,,,,,,,,,,,,,,,,"Circulator clogged frequently, so meter was moved up and down to ensure flow.",,,,,,,
Webster,Open,13163WEB2,6/12/2013,13:00,C/S,O,12.7,3.7,9.0,,9.83,0.90,0.11,7.580,0.507,,,,,27.8,979.3,260.6,8.6,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,13176WEB2,6/25/2013,14:05,ST,O,12.4,3.5,9.0,,9.66,1.50,0.16,7.730,0.503,,,,,29.9,982.4,260.6,7.2,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,13190WEB2,7/9/2013,13:15,R,O,12.6,2.4,9.0,,9.70,0.90,0.09,7.540,0.518,,,,,30.8,985.6,260.6,4.2,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,13204WEB2,7/23/2013,14:00,R,C/S,11.5,2.9,9.0,,9.68,0.80,0.09,7.630,0.525,,,,,31.4,979.4,260.6,5.7,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,13218WEB2,8/6/2013,13:45,R,O,12.5,4.3,9.0,,9.95,0.60,0.07,7.480,0.532,,,,,24.4,982.6,260.6,5.6,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,13227WEB2,8/15/2013,14:00,R,C/S,11.7,4.0,9.0,,10.32,1.40,0.16,7.300,0.525,,,,,23.2,986.3,260.6,11.2,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,15147WEB2,5/27/2015,12:30,O,C/S,12.0,14.1,9.0,,6.23,1.80,0.21,7.310,0.528,,,,,22.4,985.9,275.0,5.4,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,15153WEB2,6/2/2015,14:05,O,S,14.0,11.8,9.0,,16.20,73.00,7.11,,,,,,,20.5,991.6,227.0,8.9,4.5,,,,,,,,,,,,,,,,,,,,used old DO reader instead of quanta meter.,,,,,,,
Webster,Open,15160WEB2,6/9/2015,12:32,O,S,16.3,11.8,9.0,,11.02,7.40,0.88,5.800,0.518,,,,,22.5,981.6,310.0,5.3,2.6,W ,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,15167WEB2,6/16/2015,12:22,O,O,11.1,11.5,9.0,,8.23,1.40,0.19,5.660,0.509,,,,,26.3,991.0,231.0,3.4,1.3,NW,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,15181WEB2,6/30/2015,13:20,O,R,12.3,6.3,9.0,,6.89,1.50,0.19,7.530,0.597,,,,,21.5,980.2,323.0,7.3,4.5,SE,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,15188WEB2,7/7/2015,16:20,O,C/S,11.6,5.8,9.0,,6.81,1.00,0.15,7.750,0.538,,,,,20.2,984.8,284.0,5.7,5.0,NW,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,15202WEB2,7/21/2015,13:30,S,O,11.1,6.5,9.0,,,,,,,,,,,32.8,984.5,288.0,5.6,3.5,NW,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,15209WEB2,7/28/2015,13:20,C/S,C/S,13.0,7.0,9.0,,7.35,2.20,0.29,7.670,0.537,,,,,32.5,988.4,253.0,6.7,5.8,SE/E,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,15216WEB2,8/4/2015,14:00,S,S,11.8,4.9,9.0,,7.63,2.00,0.27,7.620,0.542,,,,,29.7,986.8,268.0,6.7,3.0,NW,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,15230WEB2,8/18/2015,13:19,S,O,11.1,7.7,9.0,,7.87,2.60,0.35,7.970,0.537,,,,,29.5,983.8,292.0,11.2,7.0,SW,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,15244WEB2,9/1/2015,12:15,O,S,12.7,7.3,9.0,,11.00,3.60,0.39,,,,,,,28.9,990.7,233.0,6.4,5.0,SW,,,,,,,,,,,,,,,,,,,"Cable slanted, because of wind.",,,,,,,
Webster,Open,16145WEB2,5/24/2016,13:35,S,S,13.0,10.6,9.0,,7.36,34.6,3.52,8.030,0.510,,,,,30.2,985.8,230,1.4,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,16159WEB2,6/7/2016,14:20,S,O,8.4,8.5,9.0,,,,,,,,,,,19.8,977.8,297,10.0,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,16166WEB2,6/14/2016,13:45,S,O,12.0,8.3,9.0,,7.36,3.4,0.41,7.900,0.502,,,,,23.6,982.5,259,9.7,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,16173WEB2,6/21/2016,12:50,ST,S,11.8,7.0,9.0,,7.64,1.8,0.19,7.540,0.476,,,,,29.4,985.1,242,10.0,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,16194WEB2,7/12/2016,14:20,S,S,11.0,3.8,9.0,,7.71,2.4,0.28,7.760,0.501,,,,,30.6,980.0,279,10.9,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,16201WEB2,7/19/2016,2:00,O,S,12.9,3.9,9.0,,8.06,1.8,0.23,7.720,0.500,,,,,36.9,992.7,171,3.8,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,16208WEB2,7/26/2016,11:35,S,S,12.7,4.0,9.0,,8.01,1.8,0.22,7.600,0.492,,,,,31.5,987.7,213,3.6,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,16216WEB2,8/3/2016,14:30,S,S,10.9,2.7,9.0,,8.05,1.6,0.19,7.190,0.507,,,,,33.0,986.4,314,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,16222WEB2,8/9/2016,13:10,S,S,11.3,3.0,9.0,,8.03,1.5,0.20,9.200,0.496,,,,,28.9,984.8,328,2.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,16230WEB2,8/17/2016,12:30,O,S,10.1,3.6,9.0,,8.20,1.5,0.20,9.020,0.576,,,,,28.1,987.6,303,3.1,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,16236WEB2,8/23/2016,12:00,S,S,11.8,3.0,9.0,,8.41,4.9,0.49,9.510,0.496,,,,,25.9,993.4,256,7.3,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,16243WEB2,8/30/2016,11:30,S,O,10.0,3.9,9.0,,8.43,2.2,0.28,9.840,0.497,,,,,30.2,989.4,297,1.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,16250WEB2,9/6/2016,12:25,S,S,12.0,3.5,9.0,,8.81,1.3,0.16,7.420,0.509,,,,,29.5,989.1,202,8.7,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,17157WEB2,6/6/2017,14:01,S,S,12.7,9.7,9.0,,9.42,2.4,0.24,7.460,0.507,,,,,26.6,1014.1,141.7,8.9,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,17164WEB2,6/13/2017,14:17,S,S,12.4,4.4,9.0,,9.75,4.2,0.52,7.960,0.509,,,,,40.6,1014.5,138.9888,4.3,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,17171WEB2,6/20/2017,13:15,R,S,12.7,6.5,9.0,,9.69,1.8,0.21,8.000,0.509,,,,,27.1,1014.9,135.636,9.3,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,17178WEB2,6/27/2017,13:35,S,S,12.2,6.4,9.0,,9.60,1.9,0.22,8.180,0.517,,,,,25.2,1019.5,96.3168,10.9,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,17192WEB2,7/11/2017,12:50,R,O,12.6,5.0,9.0,,9.38,1.6,0.20,8.590,0.527,,,,,27.3,1012.5,153.924,3.1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,17199WEB2,7/18/2017,12:30,S,P/C,12.4,5.2,9.0,,9.75,1.8,0.22,8.700,0.521,,,,,33.3,1018.5,105.156,1.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,17206WEB2,7/25/2017,13:10,O,S,12.6,6.7,9.0,,10.19,1.3,0.16,8.790,0.516,,,,,35.9,1023.5,64.9224,0.9,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,17216WEB2,8/4/2017,9:52,S,S,12.6,8.0,9.0,,9.80,2.0,0.23,7.300,0.500,,,,,28.0,1017.0,118.5672,3.4,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,17220WEB2,8/8/2017,14:17,S,S,12.3,7.5,9.0,,9.97,1.8,0.21,7.260,0.500,,,,,29.4,1021.4,81.6864,6.5,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,18156WEB2,6/5/2018,14:31,S,O,12.0,10.5,9.0,,7.20,1.0,0.13,7.590,0.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,18163WEB2,6/12/2018,14:48,R,O,13.0,7.1,9.0,,7.36,1.1,0.14,7.750,0.455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,18170WEB2,6/19/2018,14:23,R,O,12.6,7.0,9.0,,7.37,1.8,0.26,7.590,0.450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,18177WEB2,6/26/2018,14:19,S,R,11.5,6.8,9.0,,7.43,1.9,0.25,7.980,0.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,18191WEB2,7/10/2018,15:11,S,S,11.2,4.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,18198WEB2,7/17/2018,14:30,O,O,12.7,4.3,9.0,,7.51,1.0,0.12,7.810,0.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,18205WEB2,7/24/2018,16:00,R,O,12.7,3.7,9.0,,7.57,1.0,0.13,8.260,0.479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,18212WEB2,7/31/2018,14:20,O,R,12.5,3.8,9.0,,7.59,0.9,0.10,7.430,0.477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,18219WEB2,8/7/2018,14:30,R,O,12.4,3.2,9.0,,7.68,0.8,0.09,7.390,0.504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,19155WEB2,6/4/2019,9:00,S,O,12.0,8.3,9.0,,9.30,0.0,0.01,7.570,0.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,19162WEB2,6/11/2019,9:00,O,S,13.2,5.4,9.0,,9.30,0.5,0.06,7.470,0.480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,19169WEB2,6/18/2019,9:25,O,S,13.5,5.6,9.0,,9.10,0.8,0.09,7.450,0.482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,19177WEB2,6/26/2019,12:01,S,S,14.1,5.8,9.0,,9.30,0.9,0.10,7.490,0.484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,19190WEB2,7/9/2019,8:51,S,S,13.2,5.0,9.0,,9.4,1.0,0.11,7.540,0.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,19197WEB2,7/16/2019,9:02,S,O,12.9,4.3,9.0,,9.6,0.6,0.06,7.610,0.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,19204WEB2,7/23/2019,9:00,O,S,11.2,3.9,9.0,,9.4,1.1,0.13,7.610,0.491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,19211WEB2,7/30/2019,8:52,R,O,13.8,4.5,9.0,,9.50,1.4,0.16,7.730,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,19218WEB2,8/6/2019,9:15,S,R,13.2,5.8,9.0,,9.5,0.3,0.04,7.210,0.493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,20154WEB2,6/2/2020,12:26,S,S,11.9,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,20161WEB2,6/9/2020,8:52,S,S,11.7,8.2,9.0,,7.4,0.9,0.11,7.710,0.461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,20168WEB2,6/16/2020,9:03,S,S,12.1,10.7,9.0,,7.7,3.1,0.38,7.520,0.460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,20175WEB2,6/23/2020,8:56,R,O,11.3,7.0,9.0,,8.0,3.0,0.36,7.600,0.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,20189WEB2,7/7/2020,9:15,S,S,12.4,5.8,9.0,,7.9,2.8,0.33,7.650,0.460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,20196WEB2,7/14/2020,8:47,S,S,12.4,4.1,9.0,,7.7,4.60,0.54,7.540,0.464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,20203WEB2,7/21/2020,8:48,S,S,12.3,3.5,9.0,,7.7,2.8,0.33,7.640,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,20210WEB2,7/28/2020,8:46,R,S,12.6,4.5,9.0,,8.1,1.7,0.20,7.580,0.469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,20217WEB2,8/4/2020,8:57,S,O,11.7,4.3,9.0,,8.1,5.4,0.61,7.740,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,20224WEB2,8/11/2020,9:15,R,O,12.2,3.9,9.0,,8.3,1.8,0.21,7.390,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,21153WEB2,6/2/2021,11:43,O,O,13.2,6,9.0,,12.3,22.5,2.48,7.6,0.472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,open,21160WEB2,6/9/2021,11:37,R,S,11.3,5.8,9.0,,12.3,10.4,1.11,7.43,0.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,open,21167WEB2,6/16/2021,9:36,S,S,14.0,5.6,9.0,,12.1,1.9,0.2,7.430,0.473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,open,21174WEB2,6/23/2021,9:31,O,O,15.8,6.8,9.0,,11.9,2.2,0.2,7.420,0.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,21181WEB2,6/30/2021,9:48,R,R,14.3,5.6,9.0,,11.8,1.5,0.16,7.47,0.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,open,21188WEB2,7/7/2021,10:12,S,S,15.9,4.4,9.0,,12.1,2.3,0.25,7.46,0.470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,open,21195WEB2,7/14/2021,9:41,R,S,13.1,3.9,9.0,,11.8,2.1,0.23,0.469,7.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,21202WEB2,7/21/2021,9:36,S,O,14.9,4.2,9.0,,12.0,2.1,0.23,0.461,7.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,21209WEB2,7/28/2021,9:46,S,S,12.3,3.3,9.0,,12.2,2.6,0.27,0.462,7.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,21216WEB2,8/4/2021,9:48,S,S,15.3,5.2,9.0,,12.0,1.9,0.20,0.468,7.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Webster,Open,21223WEB2,8/11/2021,10:05,R,S,14.2,5.7,9.0,,11.9,1.6,0.17,0.469,7.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winona,Open,11137WIN2,5/17/2011,13:10,"R, C/S",O,22.9,7.0,9.0,,12.90,73.20,7.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winona,Open,11164WIN2,6/13/2011,7:35,C/S,C/S,28.0,3.1,9.0,,11.10,29.60,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winona,Open,11193WIN2,7/12/2011,8:50,"C/S, R",C/S,26,10.0,9.0,,11.50,2.70,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winona,Open,11229WIN2,8/17/2011,9:15,C/S,C/S,22.0,4.1,9.0,,12.60,0.40,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winona,Open,11258WIN2,9/15/2011,9:30,R,C/S,25.0,8.0,9.0,,19.20,50.00,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winona,Open,12144WIN2,5/23/2012,15:45,C/S,C/S,21.0,5.0,9.0,,11.50,44.10,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winona,Open,12158WIN2,6/6/2012,12:00,C/S,C/S,22.0,3.4,9.0,,11.40,14.80,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winona,Open,12170WIN2,6/18/2012,9:50,S,C/S,22.0,4.3,9.0,,15.90,4.40,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Very windy and the boat was moved at 8m deep, cord at wide angle. ",,,,,,,
Winona,Open,12185WIN2,7/3/2012,14:20,C/S,C/S,22.0,2.3,9.0,,11.80,1.50,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winona,Open,12205WIN2,7/23/2012,13:00,S,C/S,21.0,4.9,9.0,,20.60,2.90,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winona,Open,12212WIN2,7/30/2012,9:30,C/S,C/S,21.0,3.9,9.0,,12.10,1.20,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winona,Open,12223WIN2,8/10/2012,10:00,C/S,C/S,21.0,5.4,9.0,,14.30,2.00,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winona,Open,12242WIN2,8/29/2012,17:30,C/S,C/S,21.0,6.3,9.0,,11.80,2.50,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
